rating,snippet,tokens,label_sentimen
5.0,salah satu perguruan tinggi terbaik di kota bandunglingkungan kampus nya pun sangat strategis mau kemana2 gamoangcari makan siang malam tidak susah,"['salah', 'satu', 'perguruan', 'tinggi', 'terbaik', 'di', 'kota', 'bandunglingkungan', 'kampus', 'nya', 'pun', 'sangat', 'strategis', 'mau', 'kemana2', 'gamoangcari', 'makan', 'siang', 'malam', 'tidak', 'susah']",positif
5.0,perguruan tinggi swasta ranking 1 tahun 2019semua sarana dilengkapi sendirisecurityparkingbank atmasrama dllsangat bagus tertibrecommended lah,"['perguruan', 'tinggi', 'swasta', 'ranking', '1', 'tahun', '2019semua', 'sarana', 'dilengkapi', 'sendirisecurityparkingbank', 'atmasrama', 'dllsangat', 'bagus', 'tertibrecommended', 'lah']",positif
5.0,tempat study yang representatif berbagai macam fakultas kampus luas tenaga pengajar cukup kompeten ruang terbuka hijau yang luas pelayanan ramah mudah dijangkau,"['tempat', 'study', 'yang', 'representatif', 'berbagai', 'macam', 'fakultas', 'kampus', 'luas', 'tenaga', 'pengajar', 'cukup', 'kompeten', 'ruang', 'terbuka', 'hijau', 'yang', 'luas', 'pelayanan', 'ramah', 'mudah', 'dijangkau']",positif
5.0,kampus terbaik di bandung selatan dong parkiran luas secure aman kampus green dilarang merokok dan juga banyak tempat makan,"['kampus', 'terbaik', 'di', 'bandung', 'selatan', 'dong', 'parkiran', 'luas', 'secure', 'aman', 'kampus', 'green', 'dilarang', 'merokok', 'dan', 'juga', 'banyak', 'tempat', 'makan']",positif
4.0,universitas kece dan tempat universitas yang paling diharapkan untuk jaman now tempatnya asri masih ada sawah nya tempat nya juga besar jadi nyaman dan tempat nya juga sejuk asrama nya juga dipisah antara laki laki dan perempuan tempat lomba lomba juga,"['universitas', 'kece', 'dan', 'tempat', 'universitas', 'yang', 'paling', 'diharapkan', 'untuk', 'jaman', 'now', 'tempatnya', 'asri', 'masih', 'ada', 'sawah', 'nya', 'tempat', 'nya', 'juga', 'besar', 'jadi', 'nyaman', 'dan', 'tempat', 'nya', 'juga', 'sejuk', 'asrama', 'nya', 'juga', 'dipisah', 'antara', 'laki', 'laki', 'dan', 'perempuan', 'tempat', 'lomba', 'lomba', 'juga']",positif
5.0,keren tempatnya,"['keren', 'tempatnya']",positif
5.0,bagus banget kampus nya lengkap banget materi kuliahnya bagian itu nya,"['bagus', 'banget', 'kampus', 'nya', 'lengkap', 'banget', 'materi', 'kuliahnya', 'bagian', 'itu', 'nya']",positif
5.0,terima kasih telekomunikasi university yang telah mendidik anak saya dan akhirnya menjadi sarjana wisuda tanggal 24aug2019 semoga ilmu yang didapatnya dapat dibaktikan untuk agama bangsa dan keluarga amin,"['terima', 'kasih', 'telekomunikasi', 'university', 'yang', 'telah', 'mendidik', 'anak', 'saya', 'dan', 'akhirnya', 'menjadi', 'sarjana', 'wisuda', 'tanggal', '24aug2019', 'semoga', 'ilmu', 'yang', 'didapatnya', 'dapat', 'dibaktikan', 'untuk', 'agama', 'bangsa', 'dan', 'keluarga', 'amin']",positif
5.0,bubat,['bubat'],netral
5.0,tempatnya sangat luas megahmewah dan nyaman untuk belajar jauh dari kebisingan udaranya segar,"['tempatnya', 'sangat', 'luas', 'megahmewah', 'dan', 'nyaman', 'untuk', 'belajar', 'jauh', 'dari', 'kebisingan', 'udaranya', 'segar']",positif
1.0,ajari mahasiswanya attitude kuliah mahal mahal hasilnya kayak beginian coba pakai attitude kalau lagi di luar kayak di restaurant contohnya jangan memalukan kasihan saya lihatnya mahasiswa telekomunikasi kayak tidak punya sikap kayak tidak berpendidikan,"['ajari', 'mahasiswanya', 'attitude', 'kuliah', 'mahal', 'mahal', 'hasilnya', 'kayak', 'beginian', 'coba', 'pakai', 'attitude', 'kalau', 'lagi', 'di', 'luar', 'kayak', 'di', 'restaurant', 'contohnya', 'jangan', 'memalukan', 'kasihan', 'saya', 'lihatnya', 'mahasiswa', 'telekomunikasi', 'kayak', 'tidak', 'punya', 'sikap', 'kayak', 'tidak', 'berpendidikan']",negatif
5.0,burjo disini juara saya kesini ketika selepas masang banner ridwan kamiluu dan karena berkah saya mereka menang burjonya dibayar dengan cara memotong honor saya sialan memang kordinatornya tertawa,"['burjo', 'disini', 'juara', 'saya', 'kesini', 'ketika', 'selepas', 'masang', 'banner', 'ridwan', 'kamiluu', 'dan', 'karena', 'berkah', 'saya', 'mereka', 'menang', 'burjonya', 'dibayar', 'dengan', 'cara', 'memotong', 'honor', 'saya', 'sialan', 'memang', 'kordinatornya', 'tertawa']",negatif
5.0,anak saya masuk jalur prestasi dan beasiswa sepatu kebanggaan semoga amanah,"['anak', 'saya', 'masuk', 'jalur', 'prestasi', 'dan', 'beasiswa', 'sepatu', 'kebanggaan', 'semoga', 'amanah']",positif
5.0,kampus luas bersih lab bagus namun pepohonan masih kurang apalagi yang lokasi belakang,"['kampus', 'luas', 'bersih', 'lab', 'bagus', 'namun', 'pepohonan', 'masih', 'kurang', 'apalagi', 'yang', 'lokasi', 'belakang']",positif
5.0,kampus saya ini,"['kampus', 'saya', 'ini']",netral
5.0,kampus telekomunikasi terbesar di kabupaten bandung kampus ini adalah milik pt telekomunikasi dan awalnyha bernama stt telekomunikasi ada banayk fakultas disini suasana kampus juga nyaman bersih dan sejuk ada danau dan lokasi kantin tersebar di penjuru arena kampus,"['kampus', 'telekomunikasi', 'terbesar', 'di', 'kabupaten', 'bandung', 'kampus', 'ini', 'adalah', 'milik', 'pt', 'telekomunikasi', 'dan', 'awalnyha', 'bernama', 'stt', 'telekomunikasi', 'ada', 'banayk', 'fakultas', 'disini', 'suasana', 'kampus', 'juga', 'nyaman', 'bersih', 'dan', 'sejuk', 'ada', 'danau', 'dan', 'lokasi', 'kantin', 'tersebar', 'di', 'penjuru', 'arena', 'kampus']",positif
5.0,pertama kali kesini adalah saat tes untuk masuk kerja luar biasa luas sekali tempatnya beda banget dengan tempat saya kuliah dulu pengin banget biasa kuliah disini,"['pertama', 'kali', 'kesini', 'adalah', 'saat', 'tes', 'untuk', 'masuk', 'kerja', 'luar', 'biasa', 'luas', 'sekali', 'tempatnya', 'beda', 'banget', 'dengan', 'tempat', 'saya', 'kuliah', 'dulu', 'pengin', 'banget', 'biasa', 'kuliah', 'disini']",positif
5.0,salah satu kampus yang keren dan bagus di bandung dan di kelilingi dengan beraneka macam wiskul yang bikin kangen hahaiii,"['salah', 'satu', 'kampus', 'yang', 'keren', 'dan', 'bagus', 'di', 'bandung', 'dan', 'di', 'kelilingi', 'dengan', 'beraneka', 'macam', 'wiskul', 'yang', 'bikin', 'kangen', 'hahaiii']",positif
5.0,tempat pendidikan yang sangat handal dan menghasilkan orang-orang yang handal juga,"['tempat', 'pendidikan', 'yang', 'sangat', 'handal', 'dan', 'menghasilkan', 'orang-orang', 'yang', 'handal', 'juga']",positif
4.0,tempatnya bagus beberapa waktu lalu pernah kesini untuk menghadiri penyerahan beasiswa luas juga suka pusing bisa bisa tersesat he,"['tempatnya', 'bagus', 'beberapa', 'waktu', 'lalu', 'pernah', 'kesini', 'untuk', 'menghadiri', 'penyerahan', 'beasiswa', 'luas', 'juga', 'suka', 'pusing', 'bisa', 'bisa', 'tersesat', 'he']",positif
5.0,world class university universitas swasta terbaik dalam bidang ti ada 4 gerbang untuk masuk kedalam telekomunikasi university roda 4 hanya boleh masuk dari gate 2 dan gate 3 roda 2 bisa masuk melalui gate 234 gate 1 untuk saat ini hanya untuk keluar,"['world', 'class', 'university', 'universitas', 'swasta', 'terbaik', 'dalam', 'bidang', 'ti', 'ada', '4', 'gerbang', 'untuk', 'masuk', 'kedalam', 'telekomunikasi', 'university', 'roda', '4', 'hanya', 'boleh', 'masuk', 'dari', 'gate', '2', 'dan', 'gate', '3', 'roda', '2', 'bisa', 'masuk', 'melalui', 'gate', '234', 'gate', '1', 'untuk', 'saat', 'ini', 'hanya', 'untuk', 'keluar']",positif
4.0,tidak suka sama tukang parkirnya dan jalannya jelek area kampus kumuh terlalu banyak pedagang,"['tidak', 'suka', 'sama', 'tukang', 'parkirnya', 'dan', 'jalannya', 'jelek', 'area', 'kampus', 'kumuh', 'terlalu', 'banyak', 'pedagang']",negatif
5.0,❤❤❤,['❤❤❤'],positif
1.0,setiap wisuda bikin macet jalan bojongsoang kalau wisuda tiap pagi bikin macet sudah tahu banyak orang berangkat kerja bahkan bikin macet pagi hari,"['setiap', 'wisuda', 'bikin', 'macet', 'jalan', 'bojongsoang', 'kalau', 'wisuda', 'tiap', 'pagi', 'bikin', 'macet', 'sudah', 'tahu', 'banyak', 'orang', 'berangkat', 'kerja', 'bahkan', 'bikin', 'macet', 'pagi', 'hari']",negatif
5.0,mahasiswanya banyak mengikuti lomba dan juara internasional walaupun tidak dipublikasikan juga pembangunan yang pesat untuk mengejar standar internasional,"['mahasiswanya', 'banyak', 'mengikuti', 'lomba', 'dan', 'juara', 'internasional', 'walaupun', 'tidak', 'dipublikasikan', 'juga', 'pembangunan', 'yang', 'pesat', 'untuk', 'mengejar', 'standar', 'internasional']",positif
5.0,luas dan bersih,"['luas', 'dan', 'bersih']",positif
5.0,survey kampus saat pandemi dengan kondisi kampus yang sepi dan sejuk petugas keamanan sangat ramah,"['survey', 'kampus', 'saat', 'pandemi', 'dengan', 'kondisi', 'kampus', 'yang', 'sepi', 'dan', 'sejuk', 'petugas', 'keamanan', 'sangat', 'ramah']",positif
5.0,kampus yang secara langsung ikut meningkatkan ekonomi warga sekitar semoga semakin jaya membawa berkah,"['kampus', 'yang', 'secara', 'langsung', 'ikut', 'meningkatkan', 'ekonomi', 'warga', 'sekitar', 'semoga', 'semakin', 'jaya', 'membawa', 'berkah']",positif
5.0,telu adalah perguruan tinggi yang terletak di jlterusan buahbatu bojongsoang tempat luas dan tempat menimba ilmu yang mampu mencetak penerus bangsa yang mumpuni,"['telu', 'adalah', 'perguruan', 'tinggi', 'yang', 'terletak', 'di', 'jlterusan', 'buahbatu', 'bojongsoang', 'tempat', 'luas', 'dan', 'tempat', 'menimba', 'ilmu', 'yang', 'mampu', 'mencetak', 'penerus', 'bangsa', 'yang', 'mumpuni']",positif
5.0,kampusnya bagus cuma kalau siang panas kadang macet di jalan rayanya,"['kampusnya', 'bagus', 'cuma', 'kalau', 'siang', 'panas', 'kadang', 'macet', 'di', 'jalan', 'rayanya']",netral
1.0,saya kasih saran tolong pada sopan untuk mahasiswa telekomunikasi attitude pakai terutama sopan kepada umur yang lebih tua dan juga hargai pekerjaan orang lain percuma kuliah kalau attitude tidak di pakai kayak bukan mahasiswa saja miris lihatnya ada mahasiswa telekomunikasi tidak sopan ke orang lain notes percuma buang buang uang kalau kuliah hasilnya begitu,"['saya', 'kasih', 'saran', 'tolong', 'pada', 'sopan', 'untuk', 'mahasiswa', 'telekomunikasi', 'attitude', 'pakai', 'terutama', 'sopan', 'kepada', 'umur', 'yang', 'lebih', 'tua', 'dan', 'juga', 'hargai', 'pekerjaan', 'orang', 'lain', 'percuma', 'kuliah', 'kalau', 'attitude', 'tidak', 'di', 'pakai', 'kayak', 'bukan', 'mahasiswa', 'saja', 'miris', 'lihatnya', 'ada', 'mahasiswa', 'telekomunikasi', 'tidak', 'sopan', 'ke', 'orang', 'lain', 'notes', 'percuma', 'buang', 'buang', 'uang', 'kalau', 'kuliah', 'hasilnya', 'begitu']",negatif
5.0,sebagai mahasiswi disana telekomunikasi tempat macet macet banget serius😂 tapi makanan diluar enak enak dan bamyak variannya tapi kalau di kantin dalem univnya mahal mahal untuk saya yang missquen,"['sebagai', 'mahasiswi', 'disana', 'telekomunikasi', 'tempat', 'macet', 'macet', 'banget', 'serius😂', 'tapi', 'makanan', 'diluar', 'enak', 'enak', 'dan', 'bamyak', 'variannya', 'tapi', 'kalau', 'di', 'kantin', 'dalem', 'univnya', 'mahal', 'mahal', 'untuk', 'saya', 'yang', 'missquen']",negatif
4.0,telekomunikasi university memiliki perpustakaan yang bernama open library tempatnya cozy dan keren sekali koleksi bukunya cukup lengkap untuk majalah dan surat kabarnya uptodate sekali wajib dikunjungi,"['telekomunikasi', 'university', 'memiliki', 'perpustakaan', 'yang', 'bernama', 'open', 'library', 'tempatnya', 'cozy', 'dan', 'keren', 'sekali', 'koleksi', 'bukunya', 'cukup', 'lengkap', 'untuk', 'majalah', 'dan', 'surat', 'kabarnya', 'uptodate', 'sekali', 'wajib', 'dikunjungi']",positif
1.0,driver kalau antar makanan harus parkir depan jauh jalan kaki,"['driver', 'kalau', 'antar', 'makanan', 'harus', 'parkir', 'depan', 'jauh', 'jalan', 'kaki']",negatif
5.0,lingkungan kampusnya luas dan bersih keren banget pokoknya 👍,"['lingkungan', 'kampusnya', 'luas', 'dan', 'bersih', 'keren', 'banget', 'pokoknya', '👍']",positif
5.0,oke banget,"['oke', 'banget']",positif
5.0,banyak taman dan pohon makanya lumayan adem kecuali danau galau panasnya meminta ampun,"['banyak', 'taman', 'dan', 'pohon', 'makanya', 'lumayan', 'adem', 'kecuali', 'danau', 'galau', 'panasnya', 'meminta', 'ampun']",negatif
5.0,kampus yang baik fasilitas nya juga lingkungan nya asri,"['kampus', 'yang', 'baik', 'fasilitas', 'nya', 'juga', 'lingkungan', 'nya', 'asri']",positif
5.0,view telekomunikasi dari jendela whoosh kcic,"['view', 'telekomunikasi', 'dari', 'jendela', 'whoosh', 'kcic']",netral
5.0,enak buat olahraga minggu,"['enak', 'buat', 'olahraga', 'minggu']",positif
5.0,kampusnya luas dan nyaman dengan berbagai fasilitas mudah-mudahan menghasilkan alumni entrepreneur berkualitas,"['kampusnya', 'luas', 'dan', 'nyaman', 'dengan', 'berbagai', 'fasilitas', 'mudah-mudahan', 'menghasilkan', 'alumni', 'entrepreneur', 'berkualitas']",positif
5.0,salah satu universitas swasta terbaik,"['salah', 'satu', 'universitas', 'swasta', 'terbaik']",positif
5.0,sangat bangga sekali saya kuliah disini kampus nya sudah sangat modern semua nya penuh teknologi modern dan semua nya menggunakan system,"['sangat', 'bangga', 'sekali', 'saya', 'kuliah', 'disini', 'kampus', 'nya', 'sudah', 'sangat', 'modern', 'semua', 'nya', 'penuh', 'teknologi', 'modern', 'dan', 'semua', 'nya', 'menggunakan', 'system']",positif
4.0,kampus tempatnya lumayan nyaman tpnsekarang ada transmart jadi super macet wkwkwkwkwkw,"['kampus', 'tempatnya', 'lumayan', 'nyaman', 'tpnsekarang', 'ada', 'transmart', 'jadi', 'super', 'macet', 'wkwkwkwkwkw']",negatif
5.0,telekomunikasi university sinergi bangun negeri thankyou telekomunikasi untuk 4th nya,"['telekomunikasi', 'university', 'sinergi', 'bangun', 'negeri', 'thankyou', 'telekomunikasi', 'untuk', '4th', 'nya']",positif
5.0,luarbiasanyanda salah kita pe anak belajar disini god bless,"['luarbiasanyanda', 'salah', 'kita', 'pe', 'anak', 'belajar', 'disini', 'god', 'bless']",positif
5.0,sebuah universitasyang diharapkan lulusannya dapat membuat solusi agar paket internet bisa menjadi lebih murah dan juga lebih cepat dan juga bisa menghapuskan sistem fup berkedok unlimited,"['sebuah', 'universitasyang', 'diharapkan', 'lulusannya', 'dapat', 'membuat', 'solusi', 'agar', 'paket', 'internet', 'bisa', 'menjadi', 'lebih', 'murah', 'dan', 'juga', 'lebih', 'cepat', 'dan', 'juga', 'bisa', 'menghapuskan', 'sistem', 'fup', 'berkedok', 'unlimited']",positif
5.0,fasilitas internet yang tersebar dimana mana memudahkan kita mengakses informasi dan komunikasi dengan rekan kita fakultas fakultas dengan mahasiswa produktif sangat baik untuk yang suka kompetisi dan tantangan,"['fasilitas', 'internet', 'yang', 'tersebar', 'dimana', 'mana', 'memudahkan', 'kita', 'mengakses', 'informasi', 'dan', 'komunikasi', 'dengan', 'rekan', 'kita', 'fakultas', 'fakultas', 'dengan', 'mahasiswa', 'produktif', 'sangat', 'baik', 'untuk', 'yang', 'suka', 'kompetisi', 'dan', 'tantangan']",positif
5.0,cukup baik dengan lingkungan kampus tempat belajar mata kuliah dan sarana prasarana yang disediakan,"['cukup', 'baik', 'dengan', 'lingkungan', 'kampus', 'tempat', 'belajar', 'mata', 'kuliah', 'dan', 'sarana', 'prasarana', 'yang', 'disediakan']",positif
5.0,tempai yang baik untuk menuntut ilmu,"['tempai', 'yang', 'baik', 'untuk', 'menuntut', 'ilmu']",positif
5.0,synergy bangoen negery semoga kedepan nya jalan bubat tidak macet bikin sengsara kalau pagi pagi ngejar praktikum,"['synergy', 'bangoen', 'negery', 'semoga', 'kedepan', 'nya', 'jalan', 'bubat', 'tidak', 'macet', 'bikin', 'sengsara', 'kalau', 'pagi', 'pagi', 'ngejar', 'praktikum']",negatif
5.0,barangnya bagus siap pakai tidak ada kendala terima kasih boskuh,"['barangnya', 'bagus', 'siap', 'pakai', 'tidak', 'ada', 'kendala', 'terima', 'kasih', 'boskuh']",positif
5.0,tempatnya luas aman nyaman dan pelayanannya ramah proses pendidikannya baik alhamdulillah,"['tempatnya', 'luas', 'aman', 'nyaman', 'dan', 'pelayanannya', 'ramah', 'proses', 'pendidikannya', 'baik', 'alhamdulillah']",positif
5.0,memiliki salah satu perpusatakaan terbaik di indonesia dan merupakan salah satu kampus itu terbaik di dunia,"['memiliki', 'salah', 'satu', 'perpusatakaan', 'terbaik', 'di', 'indonesia', 'dan', 'merupakan', 'salah', 'satu', 'kampus', 'itu', 'terbaik', 'di', 'dunia']",positif
5.0,gedungnya bagus fasilitas juga lengkap kalau dulu tidak keterima sbmptn saya pasti masuk ke tel you,"['gedungnya', 'bagus', 'fasilitas', 'juga', 'lengkap', 'kalau', 'dulu', 'tidak', 'keterima', 'sbmptn', 'saya', 'pasti', 'masuk', 'ke', 'tel', 'you']",positif
2.0,aparat berwajib kemana ya setiap ada acara pasti preman² yang berkuasa,"['aparat', 'berwajib', 'kemana', 'ya', 'setiap', 'ada', 'acara', 'pasti', 'preman²', 'yang', 'berkuasa']",negatif
5.0,terima kasih untuk yayasan pendidikan telekomunikasi yang telah memberikan kesempatan kepada saya untuk bisa kuliah dengan beasiswa yang telah pihak yayasan berikan di,"['terima', 'kasih', 'untuk', 'yayasan', 'pendidikan', 'telekomunikasi', 'yang', 'telah', 'memberikan', 'kesempatan', 'kepada', 'saya', 'untuk', 'bisa', 'kuliah', 'dengan', 'beasiswa', 'yang', 'telah', 'pihak', 'yayasan', 'berikan', 'di']",positif
5.0,kampus bertarap internasionalbagus untuk pendidikan anak 2 kita ingin belajar ke jenjang yang lebih tinggi,"['kampus', 'bertarap', 'internasionalbagus', 'untuk', 'pendidikan', 'anak', '2', 'kita', 'ingin', 'belajar', 'ke', 'jenjang', 'yang', 'lebih', 'tinggi']",positif
5.0,perguruan tinggi swasta no 1 di indonesia dan banyak prestasi didapatkan sukses terus telu,"['perguruan', 'tinggi', 'swasta', 'no', '1', 'di', 'indonesia', 'dan', 'banyak', 'prestasi', 'didapatkan', 'sukses', 'terus', 'telu']",positif
5.0,salah satu kampus swasta terbaik dan terkemuka di indonesia,"['salah', 'satu', 'kampus', 'swasta', 'terbaik', 'dan', 'terkemuka', 'di', 'indonesia']",positif
5.0,bagus strategis tempat belajar paling favorit swasta terbaik no 1 di indonesia,"['bagus', 'strategis', 'tempat', 'belajar', 'paling', 'favorit', 'swasta', 'terbaik', 'no', '1', 'di', 'indonesia']",positif
5.0,kampus yang luas dengan fasilitas yang baik,"['kampus', 'yang', 'luas', 'dengan', 'fasilitas', 'yang', 'baik']",positif
5.0,anak saya pernah kuliah di universitas telekomunikasi yang bernama yudha noverika putra dan disambung sama anak saya yang bernama naura nafisah ninggrum trimakasih,"['anak', 'saya', 'pernah', 'kuliah', 'di', 'universitas', 'telekomunikasi', 'yang', 'bernama', 'yudha', 'noverika', 'putra', 'dan', 'disambung', 'sama', 'anak', 'saya', 'yang', 'bernama', 'naura', 'nafisah', 'ninggrum', 'trimakasih']",positif
4.0,salah satu pilihan kampus yang tepat untuk masa depan telu adalah salah satu perguruan tinggi milik telekomunikasi group yang dikelola oleh yayasan pendidikan telekomunikasi,"['salah', 'satu', 'pilihan', 'kampus', 'yang', 'tepat', 'untuk', 'masa', 'depan', 'telu', 'adalah', 'salah', 'satu', 'perguruan', 'tinggi', 'milik', 'telekomunikasi', 'group', 'yang', 'dikelola', 'oleh', 'yayasan', 'pendidikan', 'telekomunikasi']",positif
5.0,jika tidak mengikuti wajib asrama di tahun pertama bagaimana kak,"['jika', 'tidak', 'mengikuti', 'wajib', 'asrama', 'di', 'tahun', 'pertama', 'bagaimana', 'kak']",netral
1.0,badddd pelayanannn percumah ada nomor contact center tapi tidak pernah dijawab,"['badddd', 'pelayanannn', 'percumah', 'ada', 'nomor', 'contact', 'center', 'tapi', 'tidak', 'pernah', 'dijawab']",negatif
1.0,katanya mahasiswa tapi tidak bisa ngehargain profesi ojol,"['katanya', 'mahasiswa', 'tapi', 'tidak', 'bisa', 'ngehargain', 'profesi', 'ojol']",negatif
5.0,telekomunikasi university kampus dan fasilitas nya mantap,"['telekomunikasi', 'university', 'kampus', 'dan', 'fasilitas', 'nya', 'mantap']",positif
5.0,instagramablecocok buat jogging atau olahraga di hari minggu tiap hari minggu saya selalu kesini he,"['instagramablecocok', 'buat', 'jogging', 'atau', 'olahraga', 'di', 'hari', 'minggu', 'tiap', 'hari', 'minggu', 'saya', 'selalu', 'kesini', 'he']",positif
5.0,mau tanya penginapan yang dkt dengan stt telekomunikasi bandung dimana ya bingung cari penginapan yang dkt situ mohon bantuannya,"['mau', 'tanya', 'penginapan', 'yang', 'dkt', 'dengan', 'stt', 'telekomunikasi', 'bandung', 'dimana', 'ya', 'bingung', 'cari', 'penginapan', 'yang', 'dkt', 'situ', 'mohon', 'bantuannya']",netral
3.0,ada no telepon lain yang bisa dihub no yang tertera seperti tidak ada operatornya tidak pernah di angkat,"['ada', 'no', 'telepon', 'lain', 'yang', 'bisa', 'dihub', 'no', 'yang', 'tertera', 'seperti', 'tidak', 'ada', 'operatornya', 'tidak', 'pernah', 'di', 'angkat']",negatif
5.0,keren,['keren'],positif
5.0,bagus fasilitas bagus hanya jalan masuk terlalu kecil buat universitas sebesar ini,"['bagus', 'fasilitas', 'bagus', 'hanya', 'jalan', 'masuk', 'terlalu', 'kecil', 'buat', 'universitas', 'sebesar', 'ini']",negatif
4.0,bintang 4 dulu kalau bagus lanjut bintang 5,"['bintang', '4', 'dulu', 'kalau', 'bagus', 'lanjut', 'bintang', '5']",positif
3.0,bisa lihat burung blekok stamina harus prima untuk ke sini selalu macet atau macet sekali,"['bisa', 'lihat', 'burung', 'blekok', 'stamina', 'harus', 'prima', 'untuk', 'ke', 'sini', 'selalu', 'macet', 'atau', 'macet', 'sekali']",negatif
5.0,sinergi bangun negeri,"['sinergi', 'bangun', 'negeri']",netral
5.0,kantornya istri bekerja,"['kantornya', 'istri', 'bekerja']",netral
5.0,sangat mengesankan,"['sangat', 'mengesankan']",positif
5.0,nanti aku kuliah disini,"['nanti', 'aku', 'kuliah', 'disini']",netral
5.0,sebelum pandemi biasanya sering renang disini sekarang cuma divaksin saja kesini,"['sebelum', 'pandemi', 'biasanya', 'sering', 'renang', 'disini', 'sekarang', 'cuma', 'divaksin', 'saja', 'kesini']",netral
5.0,di universitas inilah anak saya kuliah kini sudah masuk semester 7 tujuh,"['di', 'universitas', 'inilah', 'anak', 'saya', 'kuliah', 'kini', 'sudah', 'masuk', 'semester', '7', 'tujuh']",positif
4.0,lingkungan nyaman untuk belajar ada danau galau security ramah2,"['lingkungan', 'nyaman', 'untuk', 'belajar', 'ada', 'danau', 'galau', 'security', 'ramah2']",positif
5.0,dulu pernah pkl disini kampus nya luas bersih dan pegawai serta dosen nya ramah2 👍,"['dulu', 'pernah', 'pkl', 'disini', 'kampus', 'nya', 'luas', 'bersih', 'dan', 'pegawai', 'serta', 'dosen', 'nya', 'ramah2', '👍']",positif
5.0,kampusnya luas gerbangnya banyak dan rimbun enak untuk menuntut ilmu,"['kampusnya', 'luas', 'gerbangnya', 'banyak', 'dan', 'rimbun', 'enak', 'untuk', 'menuntut', 'ilmu']",positif
4.0,sangat membantu dengan adanya penjualann online bagi penjual kecilan,"['sangat', 'membantu', 'dengan', 'adanya', 'penjualann', 'online', 'bagi', 'penjual', 'kecilan']",positif
5.0,pilihan tepat lulusan warbisayah,"['pilihan', 'tepat', 'lulusan', 'warbisayah']",positif
4.0,mau tanya syarat daftar minimal dengan nilai raport berapa ya pak tks,"['mau', 'tanya', 'syarat', 'daftar', 'minimal', 'dengan', 'nilai', 'raport', 'berapa', 'ya', 'pak', 'tks']",netral
5.0,kampus ternyaman asri banyak binatang pula,"['kampus', 'ternyaman', 'asri', 'banyak', 'binatang', 'pula']",positif
5.0,universitas yang dikelola oleh yayasan pendidikan telekomunikasi lulusannya cukup bagus dan punya daya saing di dunia industri,"['universitas', 'yang', 'dikelola', 'oleh', 'yayasan', 'pendidikan', 'telekomunikasi', 'lulusannya', 'cukup', 'bagus', 'dan', 'punya', 'daya', 'saing', 'di', 'dunia', 'industri']",positif
4.0,kampus yang sejuk banget tidak klah sama kampus luar negeri mah,"['kampus', 'yang', 'sejuk', 'banget', 'tidak', 'klah', 'sama', 'kampus', 'luar', 'negeri', 'mah']",positif
4.0,beberapa tahun lalu masih gersang sekarang sudah banyak hijau2,"['beberapa', 'tahun', 'lalu', 'masih', 'gersang', 'sekarang', 'sudah', 'banyak', 'hijau2']",positif
4.0,bila para kampus negeri ibarat hp dengan os android maka kampus ini ibarat apple dengan iphone nya eksklusif,"['bila', 'para', 'kampus', 'negeri', 'ibarat', 'hp', 'dengan', 'os', 'android', 'maka', 'kampus', 'ini', 'ibarat', 'apple', 'dengan', 'iphone', 'nya', 'eksklusif']",positif
3.0,cuma numpang test cpns doang dan satpamnya agak pea🤦‍♀️🤦‍♀️🤦‍♀️,"['cuma', 'numpang', 'test', 'cpns', 'doang', 'dan', 'satpamnya', 'agak', 'pea🤦\u200d♀️🤦\u200d♀️🤦\u200d♀️']",negatif
5.0,telekomunikasi university kampus modern dengan fasilitas terkini lingkungan akademis yang inspiratif dosen berkompeten dan program studi beragam mendorong inovasi dan pengembangan diri pengalaman belajar yang membangun masa depan 🎓🏫 telkomuniversity pendidikanunggul,"['telekomunikasi', 'university', 'kampus', 'modern', 'dengan', 'fasilitas', 'terkini', 'lingkungan', 'akademis', 'yang', 'inspiratif', 'dosen', 'berkompeten', 'dan', 'program', 'studi', 'beragam', 'mendorong', 'inovasi', 'dan', 'pengembangan', 'diri', 'pengalaman', 'belajar', 'yang', 'membangun', 'masa', 'depan', '🎓🏫', 'telkomuniversity', 'pendidikanunggul']",positif
5.0,walaupun banyak cerita cinta yang tidak tersampaikan tapi ya its life,"['walaupun', 'banyak', 'cerita', 'cinta', 'yang', 'tidak', 'tersampaikan', 'tapi', 'ya', 'its', 'life']",netral
5.0,kampus hijau sehat sangat bagus,"['kampus', 'hijau', 'sehat', 'sangat', 'bagus']",positif
4.0,kampusnya yang luas dan nyaman terjaga kebersihannya kampusnya memiliki asmara,"['kampusnya', 'yang', 'luas', 'dan', 'nyaman', 'terjaga', 'kebersihannya', 'kampusnya', 'memiliki', 'asmara']",positif
5.0,semoga nanti aku diberi rejeki yang berlimpah supaya aku bisa sekolahkan anakku nanti di telekomunikasi amin,"['semoga', 'nanti', 'aku', 'diberi', 'rejeki', 'yang', 'berlimpah', 'supaya', 'aku', 'bisa', 'sekolahkan', 'anakku', 'nanti', 'di', 'telekomunikasi', 'amin']",positif
4.0,untuk mendidik calon ahli di bidang telekomunikasi untuk menyongsong perkembangan zaman,"['untuk', 'mendidik', 'calon', 'ahli', 'di', 'bidang', 'telekomunikasi', 'untuk', 'menyongsong', 'perkembangan', 'zaman']",positif
