rating,snippet,tokens,label_sentimen
4.0,semoga ulbi menjadi universitas unggulan di bidang scm dan digital bisnis,"['moga', 'ulbi', 'universitas', 'unggul', 'bidang', 'scm', 'digital', 'bisnis']",positif
5.0,bagus dan tepat untuk suasana kuliah yang jauh dari keramaian,"['bagus', 'suasana', 'kuliah', 'ramai']",positif
5.0,almamater saya ini alhamdulillah lulusannya berkualitas,"['almamater', 'alhamdulillah', 'lulus', 'kualitas']",positif
5.0,university yang membawa harapan baik bagi industry logistics,"['university', 'bawa', 'harap', 'industry', 'logistics']",positif
5.0,kampus yang keren lulusannya siap kerja,"['kampus', 'keren', 'lulus', 'kerja']",positif
5.0,mantap nyaman dan mengahasilkan lulusan terbaik,"['mantap', 'nyaman', 'mengahasilkan', 'lulus', 'baik']",positif
5.0,saya suka kuliah offline sangat nyaman kampusnya juga dekat dengan geprek bu tia,"['suka', 'kuliah', 'offline', 'nyaman', 'kampus', 'geprek', 'bu', 'tia']",positif
5.0,sudah sangat baik kiranya semakin meningkat lagi,['tingkat'],positif
5.0,universitas logistik tempat kuliah yang nyaman dan asri,"['universitas', 'logistik', 'kuliah', 'nyaman', 'asri']",positif
5.0,kampus yang asri dan nyaman dengan fasilitas yang sangat memadai,"['kampus', 'asri', 'nyaman', 'fasilitas', 'pada']",positif
5.0,kampus yang membuat anak bangsa jadi bangga,"['kampus', 'anak', 'bangsa', 'bangga']",positif
5.0,tempat nya bagus luas sarana prasarana lengkap,"['nya', 'bagus', 'luas', 'sarana', 'prasarana', 'lengkap']",positif
5.0,lokasi yang benar-benar tepat untuk belajar dan berkarya,"['lokasi', 'benar', 'ajar', 'karya']",positif
5.0,merupakan universitas unggulan tiada duanya di nusantara,"['universitas', 'unggul', 'tiada', 'dua', 'nusantara']",positif
5.0,luas dan bersih,"['luas', 'bersih']",positif
5.0,pindahan kost anak,"['pindah', 'kost', 'anak']",netral
5.0,hadiri pmilihan ketum impi yang baru sekaligus musyawarah nasional impi ke 2,"['hadir', 'pmilihan', 'tum', 'impi', 'musyawarah', 'nasional', 'impi', '2']",positif
5.0,saya mahasiswa politeknik pos indonesia jurusan logistik bisnis,"['mahasiswa', 'politeknik', 'pos', 'indonesia', 'jurus', 'logistik', 'bisnis']",netral
5.0,good saya pernah ambil prodi logistik keren ternayata,"['good', 'ambil', 'prodi', 'logistik', 'keren', 'ternayata']",positif
5.0,keren kuliah di sini bisa dapat ilmu logistik nya,"['keren', 'kuliah', 'ilmu', 'logistik', 'nya']",positif
5.0,peluang menjadi pemuda yang bisa ekspor import kiriman,"['peluang', 'pemuda', 'ekspor', 'import', 'kirim']",positif
5.0,punya teman yang ansknya sekolah disini,"['teman', 'ansknya', 'sekolah']",netral
5.0,aduh kampusnya keren banget aseli,"['aduh', 'kampus', 'keren', 'banget', 'aseli']",positif
5.0,kampus dengan lulusan yang siap kerja,"['kampus', 'lulus', 'kerja']",positif
5.0,salah satu tempat terbaik untuk mempelajari scm,"['salah', 'baik', 'ajar', 'scm']",positif
1.0,buat daftar administrasinya jelek,"['daftar', 'administrasi', 'jelek']",negatif
5.0,sudah 9 tahun yang lalu terakhir ambil ijazah,"['9', 'ambil', 'ijazah']",netral
5.0,recommended sukses selalu ulbi,"['recommended', 'sukses', 'ulbi']",positif
5.0,kampus yang asri dosen berkualitas lulusan berkualitas,"['kampus', 'asri', 'dosen', 'kualitas', 'lulus', 'kualitas']",positif
5.0,sip kampus keren ini mah,"['sip', 'kampus', 'keren', 'mah']",positif
4.0,semoga anak saya bisa ditrima kuliah disana,"['moga', 'anak', 'ditrima', 'kuliah', 'sana']",positif
5.0,maasyaaallaah tempatnya bersih orangnya ramah,"['maasyaaallaah', 'tempat', 'bersih', 'orang', 'ramah']",positif
5.0,alhamdulillah sudah lolos di ulbi,"['alhamdulillah', 'lolos', 'ulbi']",positif
5.0,maju terus jadikan lulusan lulusan terbaik,"['maju', 'jadi', 'lulus', 'lulus', 'baik']",positif
5.0,untuk pesta masa pandemi nyaman sekali,"['pesta', 'pandemi', 'nyaman']",positif
5.0,ada studio ukm musik composer di dalamnya,"['studio', 'ukm', 'musik', 'composer', 'dalam']",positif
5.0,,[],positif
5.0,kampus keren ini,"['kampus', 'keren']",positif
5.0,kampus keren luas dan nyaman,"['kampus', 'keren', 'luas', 'nyaman']",positif
5.0,senangnya bisa menjadi bagian dari civitas ulbi,"['senang', 'civitas', 'ulbi']",positif
5.0,yuk belajar bareng di universitas logistik dan bisnis internasional,"['yuk', 'ajar', 'bareng', 'universitas', 'logistik', 'bisnis', 'internasional']",positif
5.0,kampus nya keren,"['kampus', 'nya', 'keren']",positif
5.0,kampus dengan fasilitas baik dan lingkungan yang asri,"['kampus', 'fasilitas', 'lingkung', 'asri']",positif
5.0,tempat yang penuh dengan kenangan dalam hidup,"['penuh', 'kenang', 'hidup']",positif
5.0,poltekpos indonesia menjadi yang terbaik,"['poltekpos', 'indonesia', 'baik']",positif
4.0,cie kampus nya ijumi noh,"['cie', 'kampus', 'nya', 'ijumi', 'noh']",positif
5.0,sangat menyenangkan untuk belajar disini,"['senang', 'ajar']",positif
5.0,kampus yang keren lulusannya siap kerja,"['kampus', 'keren', 'lulus', 'kerja']",positif
5.0,kampus yang keren,"['kampus', 'keren']",positif
5.0,salah satu perguruan tinggi terbaik di bandung,"['salah', 'guru', 'baik', 'bandung']",positif
5.0,saya mau coba daftar setelah lulus,"['coba', 'daftar', 'lulus']",netral
5.0,saya ingin banget pendidikan disitu,"['banget', 'didik', 'situ']",positif
5.0,kampus logistik terbaik seindonesia raya,"['kampus', 'logistik', 'baik', 'indonesia', 'raya']",positif
5.0,keren tambah mantap kampusku,"['keren', 'mantap', 'kampus']",positif
5.0,kampus yang sangat meyakinkan,['kampus'],positif
4.0,tempat kuliah yang bagus dan murah,"['kuliah', 'bagus', 'murah']",positif
5.0,tempat belajar yang menyenangkan,"['ajar', 'senang']",positif
3.0,salah satu politeknik yang cukup populer di bandung,"['salah', 'politeknik', 'populer', 'bandung']",positif
5.0,kampus idaman di era milenial,"['kampus', 'idam', 'era', 'milenial']",positif
1.0,fasilitas buruk harga mahal juga gedung buruk,"['fasilitas', 'buruk', 'harga', 'mahal', 'gedung', 'buruk']",negatif
5.0,tempat terbaik belajar ilmu logistik,"['baik', 'ajar', 'ilmu', 'logistik']",positif
5.0,belajar logistik ya di ulbi,"['ajar', 'logistik', 'ya', 'ulbi']",netral
5.0,mantap raih sukses di ulbi,"['mantap', 'raih', 'sukses', 'ulbi']",positif
5.0,dingin eug,"['dingin', 'eug']",negatif
5.0,kampus yang nyaman asri,"['kampus', 'nyaman', 'asri']",positif
5.0,salah satu sekolah tinggi di daerah bandung,"['salah', 'sekolah', 'daerah', 'bandung']",netral
4.0,bagaimana daftarnya bisa online tidak,"['daftar', 'online']",netral
5.0,kampusnya keren,"['kampus', 'keren']",positif
5.0,kampus yang saya inginkan,['kampus'],netral
4.0,lingkungannya bersih nyaman rapi,"['lingkung', 'bersih', 'nyaman', 'rapi']",positif
5.0,kampus yang super keren,"['kampus', 'super', 'keren']",positif
5.0,kampus hebat di lokasi nyaman,"['kampus', 'hebat', 'lokasi', 'nyaman']",positif
5.0,menciptakan talenta talenta yang handal,"['cipta', 'talenta', 'talenta', 'handal']",positif
4.0,oke,['oke'],netral
5.0,saya alumnus poltekpos tahun 2007,"['alumnus', 'poltekpos', '2007']",netral
5.0,kampus bersih joss,"['kampus', 'bersih', 'joss']",positif
5.0,mantap maju truss,"['mantap', 'maju', 'truss']",positif
5.0,menengok teman sidang,"['tengok', 'teman', 'sidang']",netral
5.0,cukup nyaman dengan hawa yang sejuk,"['nyaman', 'hawa', 'sejuk']",positif
5.0,kuliah logistik ya ulbi,"['kuliah', 'logistik', 'ya', 'ulbi']",positif
5.0,kampus logistik terbaik di indonesia,"['kampus', 'logistik', 'baik', 'indonesia']",positif
5.0,ulbi kampus untuk masa depan cerah,"['ulbi', 'kampus', 'cerah']",positif
5.0,sejuk adem tapi angker,"['sejuk', 'adem', 'angker']",negatif
5.0,prospeknya bagus,"['prospek', 'bagus']",positif
5.0,universitas berbasis logistic pertama di indonesia,"['universitas', 'bas', 'logistic', 'indonesia']",positif
5.0,kampus yang keren dan asri,"['kampus', 'keren', 'asri']",positif
5.0,universitas yang keren,"['universitas', 'keren']",positif
5.0,ulbi keren habis,"['ulbi', 'keren', 'habis']",positif
5.0,ulbi perguruan tinggi yang keren,"['ulbi', 'guru', 'keren']",positif
5.0,tempat kuliah yang menyenangkan,"['kuliah', 'senang']",positif
5.0,pembelajaran yang menarik di sini,"['ajar', 'tarik']",positif
5.0,semoga semakin sukes,"['moga', 'sukes']",positif
5.0,saya bangga jadi mahasiswa ulbi,"['bangga', 'mahasiswa', 'ulbi']",positif
5.0,tempat nyaman fasilitas oke,"['nyaman', 'fasilitas', 'oke']",positif
5.0,tempat kuliah saya dulu,['kuliah'],netral
5.0,kampus yang keren dan asri,"['kampus', 'keren', 'asri']",positif
5.0,tempatnya nyaman,"['tempat', 'nyaman']",positif
5.0,tempat kuliah yang nyaman,"['kuliah', 'nyaman']",positif
5.0,saya mahasiswa politeknik pos indonesia,"['mahasiswa', 'politeknik', 'pos', 'indonesia']",netral
5.0,kampus saya tahun 1991,"['kampus', '1991']",netral
5.0,masa depan cerah lulusan ulbi,"['cerah', 'lulus', 'ulbi']",positif
1.0,biaya kuliahnya mahal,"['biaya', 'kuliah', 'mahal']",negatif
4.0,luas tempatnya,"['luas', 'tempat']",positif
5.0,kampusnya handal dan disiplin,"['kampus', 'handal', 'disiplin']",positif
5.0,kampusnya keren,"['kampus', 'keren']",positif
5.0,kampus terbaik,"['kampus', 'baik']",positif
5.0,maju terus logistikk indonesia,"['maju', 'logistikk', 'indonesia']",positif
5.0,calon mahasiswa poltekpos,"['calon', 'mahasiswa', 'poltekpos']",positif
4.0,tempat yang nyaman,['nyaman'],positif
5.0,universitas logistik tebaik,"['universitas', 'logistik', 'tebaik']",positif
5.0,terbaik,['baik'],positif
5.0,kampus yang luar biasa,['kampus'],positif
5.0,ramah semua dan nyaman,"['ramah', 'nyaman']",positif
5.0,kampus yang lengkap,"['kampus', 'lengkap']",positif
5.0,tempat kuliah yang nyaman,"['kuliah', 'nyaman']",positif
5.0,kampus yang mantap,"['kampus', 'mantap']",positif
4.0,kampus d3 ane,"['kampus', 'd3', 'ane']",positif
5.0,muantab selamat sukses,"['muantab', 'selamat', 'sukses']",positif
4.0,lingkungan kampus yang nyaman,"['lingkung', 'kampus', 'nyaman']",positif
5.0,terimakasih tidak maps,"['terimakasih', 'maps']",positif
5.0,keren ini yang pertama di indonesia,"['keren', 'indonesia']",positif
5.0,kampus asri dan nyaman,"['kampus', 'asri', 'nyaman']",positif
3.0,sudah banyak berubah,['ubah'],netral
5.0,bersih asri dan nyaman,"['bersih', 'asri', 'nyaman']",positif
5.0,kampus baru saya,['kampus'],netral
5.0,kampus yang bagus,"['kampus', 'bagus']",positif
5.0,yang aku tahukeren,['tahukeren'],positif
5.0,,[],positif
5.0,kampus logistik mantap,"['kampus', 'logistik', 'mantap']",positif
5.0,ulbi keren,"['ulbi', 'keren']",positif
5.0,sukses dan jaya selalu,"['sukses', 'jaya']",positif
5.0,kampus adem,"['kampus', 'adem']",positif
5.0,calon maba poltekpos,"['calon', 'maba', 'poltekpos']",positif
5.0,bagus dan berkualitas,"['bagus', 'kualitas']",positif
5.0,keren kampusnya,"['keren', 'kampus']",positif
5.0,keren ini,['keren'],positif
5.0,kampus yang keren ini,"['kampus', 'keren']",positif
5.0,nyaman dong,['nyaman'],positif
4.0,lingkungan asri,"['lingkung', 'asri']",positif
5.0,keren,['keren'],positif
5.0,cakep,['cakep'],positif
2.0,kurang direnovasi dan dirawat,"['renovasi', 'rawat']",negatif
5.0,wah,[],netral
5.0,hahaha kangen,"['hahaha', 'kangen']",positif
5.0,bisa sampai juga,[],positif
5.0,kampusnya keren,"['kampus', 'keren']",positif
5.0,kampus yang asri,"['kampus', 'asri']",positif
4.0,recomended,['recomended'],positif
5.0,kampusmya oke,"['kampusmya', 'oke']",positif
5.0,mantap,['mantap'],positif
5.0,kampus favorit,"['kampus', 'favorit']",positif
5.0,luas,['luas'],positif
4.0,muantap,['muantap'],positif
5.0,kampus top,"['kampus', 'top']",positif
5.0,universitas unggulan,"['universitas', 'unggul']",positif
5.0,keren ini,['keren'],positif
5.0,kampus keren,"['kampus', 'keren']",positif
5.0,kampus orange,"['kampus', 'orange']",netral
5.0,bangga dengan ulbi,"['bangga', 'ulbi']",positif
5.0,di bandung,['bandung'],netral
5.0,keren,['keren'],positif
5.0,keren,['keren'],positif
5.0,keren,['keren'],positif
5.0,keren,['keren'],positif
5.0,kampus orange,"['kampus', 'orange']",netral
5.0,there are only 11 universities ini the world with logistics included ini the universitys name and universitas logistik dan bisnis internasional is one of them and for sure the only one ini indonesia join ulbi,"['there', 'are', 'only', '11', 'universities', 'the', 'world', 'with', 'logistics', 'included', 'the', 'universitys', 'name', 'and', 'universitas', 'logistik', 'bisnis', 'internasional', 'is', 'one', 'of', 'them', 'and', 'for', 'sure', 'the', 'only', 'one', 'indonesia', 'join', 'ulbi']",positif
5.0,keren kibarkan terus keseluruh dunia ulbi idaman masa depan seluas lautan ulbi impian maraih prestasi yang membanggakan,"['keren', 'kibar', 'seluruh', 'dunia', 'ulbi', 'idam', 'luas', 'laut', 'ulbi', 'impi', 'maraih', 'prestasi', 'bangga']",positif
5.0,ulbi is an international logistics and business university which is the result of the merger of the indonesian postal polytechnic and the indonesian college of logistics management which focuses on logistics as the primary college ini indonesia that centers on the logistic field of coordinations and supply chain,"['ulbi', 'is', 'an', 'international', 'logistics', 'and', 'business', 'university', 'which', 'is', 'the', 'result', 'of', 'the', 'merger', 'of', 'the', 'indonesian', 'postal', 'polytechnic', 'and', 'the', 'indonesian', 'college', 'of', 'logistics', 'management', 'which', 'focuses', 'on', 'logistics', 'as', 'the', 'primary', 'college', 'indonesia', 'that', 'centers', 'on', 'the', 'logistic', 'field', 'of', 'coordinations', 'and', 'supply', 'chain']",positif
5.0,ok,['ok'],netral
5.0,kampuse adem tenang jadi belajar serasa lagi liburan ke puncak,"['kampuse', 'adem', 'tenang', 'ajar', 'serasa', 'libur', 'puncak']",positif
4.0,sok far sok good proud being part of poltekpos student this year my final year,"['sok', 'far', 'sok', 'good', 'proud', 'being', 'part', 'of', 'poltekpos', 'student', 'this', 'year', 'my', 'final', 'year']",positif
5.0,sejuk luas,"['sejuk', 'luas']",positif
4.0,this campus mau need tapi be relocated into a bigger placelocation the current location is a bit too small,"['this', 'campus', 'need', 'be', 'relocated', 'into', 'a', 'bigger', 'placelocation', 'the', 'current', 'location', 'is', 'a', 'bit', 'too', 'small']",negatif
5.0,the best of business logistics education ini indonesia,"['the', 'best', 'of', 'business', 'logistics', 'education', 'indonesia']",positif
5.0,saya calon maba d4 lb di piltekpos,"['calon', 'maba', 'd4', 'lb', 'piltekpos']",netral
5.0,tempat menuntut ilmu pengetahuan yang baik,"['tuntut', 'ilmu', 'tahu']",positif
5.0,nice university,"['nice', 'university']",positif
4.0,ok,['ok'],netral
5.0,ulbi pancen oke,"['ulbi', 'pancen', 'oke']",positif
5.0,menginap semalam di sinu,"['inap', 'malam', 'sinu']",netral
5.0,the best logistics business university,"['the', 'best', 'logistics', 'business', 'university']",positif
5.0,my lovely orange campus,"['my', 'lovely', 'orange', 'campus']",positif
3.0,jalan sariasih menuju poltekpos,"['jalan', 'sariasih', 'poltekpos']",netral
5.0,the best logistics university,"['the', 'best', 'logistics', 'university']",positif
5.0,which support me tapi be the top amin,"['which', 'support', 'me', 'be', 'the', 'top', 'amin']",positif
5.0,good,['good'],positif
5.0,the best,"['the', 'best']",positif
5.0,ulululululu puja kerang ajaib,"['ulululululu', 'puja', 'kerang', 'ajaib']",netral
5.0,keren,['keren'],positif
5.0,tiada duanya,"['tiada', 'dua']",positif
5.0,my campus,"['my', 'campus']",netral
4.0,neighboor of polban campus,"['neighboor', 'of', 'polban', 'campus']",netral
5.0,swejuk,['swejuk'],netral
5.0,the paling memorable place,"['the', 'memorable', 'place']",positif
5.0,top,['top'],positif
5.0,ok,['ok'],netral
2.0,sariwangi,['sariwangi'],netral
1.0,slowwwww responnnnnnnnnnnn,"['slowwwww', 'responnnnnnnnnnnn']",negatif
5.0,campus,['campus'],netral
5.0,tes,['tes'],netral
5.0,good,['good'],positif
5.0,campus orange,"['campus', 'orange']",netral
5.0,the best deh,"['the', 'best', 'deh']",positif
5.0,ulbi yesss,"['ulbi', 'yesss']",positif
4.0,comfy campus,"['comfy', 'campus']",positif
3.0,average,['average'],netral
5.0,the best,"['the', 'best']",positif
5.0,my campus,"['my', 'campus']",netral
5.0,ok,['ok'],netral
5.0,ok,['ok'],netral
5.0,my campus,"['my', 'campus']",netral
5.0,top,['top'],positif
5.0,campus,['campus'],netral
